id,categoria,titulo,pessoa_local,fonte,pagina_origem,url_direta,url_thumbnail,autor,licenca,url_licenca,atribuicao,status_licenca,instagram_ok,largura,altura,arquivo_local,ultima_utilizacao,qtd_utilizacoes,observacoes
IMG0248,copa_feminina_2023,2nd Gentleman Doug Emhoff meets USWNT Soccer team player Megan Rapinoe on 20 July 2023 - 53058900298,United States women's national association football team on 20 July 2023,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058900298.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1d/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058900298.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058900298.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058900298.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058900298/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0249,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53057834902",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53057834902.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a4/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057834902.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a4/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057834902.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057834902.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53057834902/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0250,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53057835017",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53057835017.jpg",https://upload.wikimedia.org/wikipedia/commons/5/51/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057835017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057835017.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53057835017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53057835017/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0251,copa_feminina_2023,2nd Gentleman Doug Emhoff meets USWNT Soccer team player Megan Rapinoe on 20 July 2023 - 53058602634,United States women's national association football team on 20 July 2023,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058602634.jpg,https://upload.wikimedia.org/wikipedia/commons/3/38/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058602634.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058602634.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team_player_Megan_Rapinoe_on_20_July_2023_-_53058602634.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058602634/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0252,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53058802765",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53058802765.jpg",https://upload.wikimedia.org/wikipedia/commons/f/f4/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802765.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f4/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802765.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802765.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058802765/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0253,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53058420466",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53058420466.jpg",https://upload.wikimedia.org/wikipedia/commons/e/e5/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058420466.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058420466.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058420466.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058420466/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0254,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53058602539",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53058602539.jpg",https://upload.wikimedia.org/wikipedia/commons/2/26/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058602539.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058602539.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058602539.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058602539/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0255,copa_feminina_2023,"2nd Gentleman Doug Emhoff meets USWNT Soccer team, 20 July 2023 - 53058802650",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team,_20_July_2023_-_53058802650.jpg",https://upload.wikimedia.org/wikipedia/commons/5/5f/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802650.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802650.jpg/1920px-2nd_Gentleman_Doug_Emhoff_meets_USWNT_Soccer_team%2C_20_July_2023_-_53058802650.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53058802650/ | Public domain,APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0256,copa_feminina_2023,"USWNT Soccer team, 20 July 2023 - 53057834867",United States women's national association football team on 20 July 2023,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:USWNT_Soccer_team,_20_July_2023_-_53057834867.jpg",https://upload.wikimedia.org/wikipedia/commons/a/a5/USWNT_Soccer_team%2C_20_July_2023_-_53057834867.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/USWNT_Soccer_team%2C_20_July_2023_-_53057834867.jpg/1920px-USWNT_Soccer_team%2C_20_July_2023_-_53057834867.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy New Zealand,Public domain,,US Embassy New Zealand | https://www.flickr.com/photos/46907600@N02/53057834867/ | Public domain,APROVADA_AUTO,SIM,3651,5477,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0257,copa_feminina_2023,AAMI Park - FIFAWWC 2023 (2),General image of Melbourne Rectangular Stadium during the Jamaica versus Brazil Group F match,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AAMI_Park_-_FIFAWWC_2023_(2).jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/AAMI_Park_-_FIFAWWC_2023_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/de/AAMI_Park_-_FIFAWWC_2023_%282%29.jpg/1920px-AAMI_Park_-_FIFAWWC_2023_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Storm machine,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Storm machine | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,2268,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0258,copa_feminina_2023,AAMI Park - FIFAWWC 2023 (1),General image of Melbourne Rectangular Stadium during the Jamaica versus Brazil Group F match,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AAMI_Park_-_FIFAWWC_2023_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/8/88/AAMI_Park_-_FIFAWWC_2023_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/AAMI_Park_-_FIFAWWC_2023_%281%29.jpg/1920px-AAMI_Park_-_FIFAWWC_2023_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Storm machine,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Storm machine | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,2268,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0259,copa_feminina_2023,AAMI Park - FIFAWWC 2023 (3),General image of Melbourne Rectangular Stadium during the Jamaica versus Brazil Group F match,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:AAMI_Park_-_FIFAWWC_2023_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/AAMI_Park_-_FIFAWWC_2023_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/AAMI_Park_-_FIFAWWC_2023_%283%29.jpg/1920px-AAMI_Park_-_FIFAWWC_2023_%283%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Storm machine,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Storm machine | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,4032,2268,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0260,copa_feminina_2023,Secretary Blinken at a Youth Soccer Clinic - 53088135117,"Secretary of State Antony J. Blinken participates in a youth soccer clinic as part of the FIFA Women's World Cup - Australia and New Zealand 2023 at Wellington Regional Stadium in Wellington, New Zealand, on July 27, 2023. [State Department photo by Chuck Kennedy/Public Domain]",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Secretary_Blinken_at_a_Youth_Soccer_Clinic_-_53088135117.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Secretary_Blinken_at_a_Youth_Soccer_Clinic_-_53088135117.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Secretary_Blinken_at_a_Youth_Soccer_Clinic_-_53088135117.jpg/1920px-Secretary_Blinken_at_a_Youth_Soccer_Clinic_-_53088135117.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,U.S. Department of State,Public domain,,U.S. Department of State | https://www.flickr.com/photos/9364837@N06/53088135117/ | Public domain,APROVADA_AUTO,SIM,4000,2668,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0261,copa_feminina_2023,Filipinas meet and greet BGC 1,"The Philippine women’s national football team during the meet and greet in Taguig on August 5, 2023 following their 2023 FIFA Women's World Cup campaign.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Filipinas_meet_and_greet_BGC_1.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a8/Filipinas_meet_and_greet_BGC_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/a/a8/Filipinas_meet_and_greet_BGC_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,City Government of Taguig,Public domain,,City Government of Taguig | City Government of Taguig (via explicitly credited photo in Manila Bulletin) | Public domain,APROVADA_AUTO,SIM,1920,1280,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0262,copa_feminina_2023,Filipinas meet and greet BGC 2,"The Philippine women’s national football team during the meet and greet in Taguig on August 5, 2023 following their 2023 FIFA Women's World Cup campaign.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Filipinas_meet_and_greet_BGC_2.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f4/Filipinas_meet_and_greet_BGC_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/f/f4/Filipinas_meet_and_greet_BGC_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,City Government of Taguig,Public domain,,City Government of Taguig | City Government of Taguig (via explicitly credited photo in Manila Bulletin) | Public domain,APROVADA_AUTO,SIM,1920,1200,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0263,copa_feminina_2023,Filipinas motorcade BGC,"The Philippine women’s national football team during the motorcade in Taguig on August 5, 2023 following their 2023 FIFA Women's World Cup campaign.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Filipinas_motorcade_BGC.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Filipinas_motorcade_BGC.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/f/fc/Filipinas_motorcade_BGC.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,City Government of Taguig,Public domain,,City Government of Taguig | City Government of Taguig (via explicitly credited photo in Manila Bulletin) | Public domain,APROVADA_AUTO,SIM,1920,1200,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0264,copa_feminina_2023,Filipinas meet and greet BGC 3,"The Philippine women’s national football team during the meet and greet in Taguig on August 5, 2023 following their 2023 FIFA Women's World Cup campaign.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Filipinas_meet_and_greet_BGC_3.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Filipinas_meet_and_greet_BGC_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/Filipinas_meet_and_greet_BGC_3.jpg/1920px-Filipinas_meet_and_greet_BGC_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,City Government of Taguig,Public domain,,City Government of Taguig | City Government of Taguig (via explicitly credited photo in Manila Bulletin) | Public domain,APROVADA_AUTO,SIM,2048,1365,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0265,copa_feminina_2023,2023FWWC Final (celebration),"Spanish female players celebrating with the 2023 FIFA Women's World Cup trophy. This photo was taken at the Stadium Australia in Sydney, New South Wales.",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:2023FWWC_Final_(celebration).jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/2023FWWC_Final_%28celebration%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/2023FWWC_Final_%28celebration%29.jpg/1920px-2023FWWC_Final_%28celebration%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Storm machine,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Storm machine | Own work | CC BY-SA 4.0,APROVADA_AUTO,SIM,3520,1980,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0266,copa_feminina_2023,Scotland v Argentina (48094671066),Scotland v Argentina,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Scotland_v_Argentina_(48094671066).jpg,https://upload.wikimedia.org/wikipedia/commons/1/17/Scotland_v_Argentina_%2848094671066%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Scotland_v_Argentina_%2848094671066%29.jpg/1920px-Scotland_v_Argentina_%2848094671066%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Daniel from Glasgow, United Kingdom",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Daniel from Glasgow, United Kingdom | Scotland v Argentina | CC BY 2.0",APROVADA_AUTO,SIM,4608,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0267,copa_feminina_2023,"FIFA World Cup USWNT Announcement, 3 November 2022 (52473535659)","FIFA World Cup USWNT Announcement, 3 November 2022",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:FIFA_World_Cup_USWNT_Announcement,_3_November_2022_(52473535659).jpg",https://upload.wikimedia.org/wikipedia/commons/b/b7/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473535659%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473535659%29.jpg/1920px-FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473535659%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy from New Zealand,Public domain,,"US Embassy from New Zealand | FIFA World Cup USWNT Announcement, 3 November 2022 | Public domain",APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0268,copa_feminina_2023,"FIFA World Cup USWNT Announcement, 3 November 2022 (52472757152)","FIFA World Cup USWNT Announcement, 3 November 2022",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:FIFA_World_Cup_USWNT_Announcement,_3_November_2022_(52472757152).jpg",https://upload.wikimedia.org/wikipedia/commons/5/5f/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852472757152%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852472757152%29.jpg/1920px-FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852472757152%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy from New Zealand,Public domain,,"US Embassy from New Zealand | FIFA World Cup USWNT Announcement, 3 November 2022 | Public domain",APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0269,copa_feminina_2023,"FIFA World Cup USWNT Announcement, 3 November 2022 (52473800378)","FIFA World Cup USWNT Announcement, 3 November 2022",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:FIFA_World_Cup_USWNT_Announcement,_3_November_2022_(52473800378).jpg",https://upload.wikimedia.org/wikipedia/commons/b/b9/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473800378%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b9/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473800378%29.jpg/1920px-FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473800378%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy from New Zealand,Public domain,,"US Embassy from New Zealand | FIFA World Cup USWNT Announcement, 3 November 2022 | Public domain",APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0270,copa_feminina_2023,"FIFA World Cup USWNT Announcement, 3 November 2022 (52473256196)","FIFA World Cup USWNT Announcement, 3 November 2022",Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:FIFA_World_Cup_USWNT_Announcement,_3_November_2022_(52473256196).jpg",https://upload.wikimedia.org/wikipedia/commons/f/fa/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473256196%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473256196%29.jpg/1920px-FIFA_World_Cup_USWNT_Announcement%2C_3_November_2022_%2852473256196%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,US Embassy from New Zealand,Public domain,,"US Embassy from New Zealand | FIFA World Cup USWNT Announcement, 3 November 2022 | Public domain",APROVADA_AUTO,SIM,5477,3651,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0271,copa_feminina_2023,Scotland v Argentina (48154600631),Scotland v Argentina,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Scotland_v_Argentina_(48154600631).jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Scotland_v_Argentina_%2848154600631%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Scotland_v_Argentina_%2848154600631%29.jpg/1920px-Scotland_v_Argentina_%2848154600631%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Daniel from Glasgow, United Kingdom",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Daniel from Glasgow, United Kingdom | Scotland v Argentina | CC BY 2.0",APROVADA_AUTO,SIM,4608,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0272,copa_feminina_2023,Scotland v Argentina (48154600626),Scotland v Argentina,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Scotland_v_Argentina_(48154600626).jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Scotland_v_Argentina_%2848154600626%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/Scotland_v_Argentina_%2848154600626%29.jpg/1920px-Scotland_v_Argentina_%2848154600626%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Daniel from Glasgow, United Kingdom",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Daniel from Glasgow, United Kingdom | Scotland v Argentina | CC BY 2.0",APROVADA_AUTO,SIM,4608,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
IMG0273,copa_feminina_2023,Scotland v Argentina (48154600186),Scotland v Argentina,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Scotland_v_Argentina_(48154600186).jpg,https://upload.wikimedia.org/wikipedia/commons/1/18/Scotland_v_Argentina_%2848154600186%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Scotland_v_Argentina_%2848154600186%29.jpg/1920px-Scotland_v_Argentina_%2848154600186%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Daniel from Glasgow, United Kingdom",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Daniel from Glasgow, United Kingdom | Scotland v Argentina | CC BY 2.0",APROVADA_AUTO,SIM,4608,3456,,,0,Licença aberta conferida automaticamente via extmetadata do Wikimedia Commons; revalidar se a página de origem mudar.
